,pr,rec,thres
0,0.5013333333333333,1.0,0.02399778738617897
1,0.5,0.9946808510638298,0.10927068442106247
2,0.49865951742627346,0.9893617021276596,0.14958752691745758
3,0.5,0.9893617021276596,0.16578462719917297
4,0.5013477088948787,0.9893617021276596,0.16703802347183228
5,0.5027027027027027,0.9893617021276596,0.16739892959594727
6,0.5040650406504065,0.9893617021276596,0.19049036502838135
7,0.5054347826086957,0.9893617021276596,0.19496196508407593
8,0.5040871934604905,0.9840425531914894,0.20268979668617249
9,0.5027322404371585,0.9787234042553191,0.21074485778808594
10,0.5041095890410959,0.9787234042553191,0.21190308034420013
11,0.5054945054945055,0.9787234042553191,0.2169693112373352
12,0.5068870523415978,0.9787234042553191,0.22381386160850525
13,0.5082872928176796,0.9787234042553191,0.22644226253032684
14,0.5096952908587258,0.9787234042553191,0.24061690270900726
15,0.5111111111111111,0.9787234042553191,0.24235868453979492
16,0.5097493036211699,0.973404255319149,0.24313686788082123
17,0.5111731843575419,0.973404255319149,0.25131872296333313
18,0.5126050420168067,0.973404255319149,0.25147750973701477
19,0.5140449438202247,0.973404255319149,0.25216588377952576
20,0.5154929577464789,0.973404255319149,0.2559627592563629
21,0.5169491525423728,0.973404255319149,0.26156672835350037
22,0.5155807365439093,0.9680851063829787,0.26214274764060974
23,0.5170454545454546,0.9680851063829787,0.27132144570350647
24,0.5185185185185185,0.9680851063829787,0.27147072553634644
25,0.5171428571428571,0.9627659574468085,0.2722819447517395
26,0.5186246418338109,0.9627659574468085,0.2726399302482605
27,0.5201149425287356,0.9627659574468085,0.2753821909427643
28,0.521613832853026,0.9627659574468085,0.27715516090393066
29,0.523121387283237,0.9627659574468085,0.2773042917251587
30,0.5246376811594203,0.9627659574468085,0.2838744521141052
31,0.5261627906976745,0.9627659574468085,0.28465735912323
32,0.5247813411078717,0.9574468085106383,0.28468596935272217
33,0.5263157894736842,0.9574468085106383,0.2868472635746002
34,0.5278592375366569,0.9574468085106383,0.28963714838027954
35,0.5294117647058824,0.9574468085106383,0.29577064514160156
36,0.5309734513274337,0.9574468085106383,0.2962435483932495
37,0.5295857988165681,0.9521276595744681,0.2982218265533447
38,0.5281899109792285,0.9468085106382979,0.3096337914466858
39,0.5267857142857143,0.9414893617021277,0.31087982654571533
40,0.5283582089552239,0.9414893617021277,0.31269264221191406
41,0.5299401197604791,0.9414893617021277,0.3127906322479248
42,0.5285285285285285,0.9361702127659575,0.3128892779350281
43,0.5301204819277109,0.9361702127659575,0.31642860174179077
44,0.5317220543806647,0.9361702127659575,0.3186156451702118
45,0.5333333333333333,0.9361702127659575,0.3193168342113495
46,0.5349544072948328,0.9361702127659575,0.32082927227020264
47,0.5335365853658537,0.9308510638297872,0.32101690769195557
48,0.5351681957186545,0.9308510638297872,0.32329440116882324
49,0.5368098159509203,0.9308510638297872,0.32943788170814514
50,0.5384615384615384,0.9308510638297872,0.33010637760162354
51,0.5370370370370371,0.925531914893617,0.33036452531814575
52,0.5386996904024768,0.925531914893617,0.3329832851886749
53,0.5372670807453416,0.9202127659574468,0.3364020586013794
54,0.5389408099688473,0.9202127659574468,0.3372803032398224
55,0.5375,0.9148936170212766,0.3393417298793793
56,0.5391849529780565,0.9148936170212766,0.34273821115493774
57,0.5408805031446541,0.9148936170212766,0.34277820587158203
58,0.5394321766561514,0.9095744680851063,0.3445396423339844
59,0.5411392405063291,0.9095744680851063,0.3450247645378113
60,0.5396825396825397,0.9042553191489362,0.34519481658935547
61,0.5382165605095541,0.898936170212766,0.345303475856781
62,0.536741214057508,0.8936170212765957,0.3465791642665863
63,0.5352564102564102,0.8882978723404256,0.3472353518009186
64,0.5337620578778135,0.8829787234042553,0.34846019744873047
65,0.535483870967742,0.8829787234042553,0.3498658239841461
66,0.5372168284789643,0.8829787234042553,0.35462021827697754
67,0.538961038961039,0.8829787234042553,0.35523277521133423
68,0.5407166123778502,0.8829787234042553,0.3562903106212616
69,0.5424836601307189,0.8829787234042553,0.35646337270736694
70,0.5442622950819672,0.8829787234042553,0.35665830969810486
71,0.5427631578947368,0.8776595744680851,0.35824042558670044
72,0.5412541254125413,0.8723404255319149,0.3589674234390259
73,0.543046357615894,0.8723404255319149,0.36012133955955505
74,0.5448504983388704,0.8723404255319149,0.3602749705314636
75,0.5466666666666666,0.8723404255319149,0.36044731736183167
76,0.5451505016722408,0.8670212765957447,0.36168724298477173
77,0.5469798657718121,0.8670212765957447,0.3626668155193329
78,0.5488215488215489,0.8670212765957447,0.362979918718338
79,0.5472972972972973,0.8617021276595744,0.36404457688331604
80,0.5457627118644067,0.8563829787234043,0.36411574482917786
81,0.5476190476190477,0.8563829787234043,0.36414361000061035
82,0.5494880546075085,0.8563829787234043,0.36415958404541016
83,0.5513698630136986,0.8563829787234043,0.36433714628219604
84,0.5532646048109966,0.8563829787234043,0.36493533849716187
85,0.5517241379310345,0.851063829787234,0.3650631010532379
86,0.5536332179930796,0.851063829787234,0.36616581678390503
87,0.5520833333333334,0.8457446808510638,0.3689979314804077
88,0.554006968641115,0.8457446808510638,0.3691037893295288
89,0.5559440559440559,0.8457446808510638,0.3705500364303589
90,0.5578947368421052,0.8457446808510638,0.3711263835430145
91,0.5563380281690141,0.8404255319148937,0.37127286195755005
92,0.558303886925795,0.8404255319148937,0.3719123303890228
93,0.5602836879432624,0.8404255319148937,0.3724333345890045
94,0.5587188612099644,0.8351063829787234,0.3749192953109741
95,0.5571428571428572,0.8297872340425532,0.37556177377700806
96,0.5555555555555556,0.824468085106383,0.37562745809555054
97,0.5575539568345323,0.824468085106383,0.3758784830570221
98,0.5595667870036101,0.824468085106383,0.37715789675712585
99,0.5615942028985508,0.824468085106383,0.3773542642593384
100,0.5636363636363636,0.824468085106383,0.37827983498573303
101,0.5620437956204379,0.8191489361702128,0.3786853551864624
102,0.5641025641025641,0.8191489361702128,0.38134729862213135
103,0.5661764705882353,0.8191489361702128,0.3816128373146057
104,0.5645756457564576,0.8138297872340425,0.3825252056121826
105,0.5666666666666667,0.8138297872340425,0.3833492398262024
106,0.5650557620817844,0.8085106382978723,0.38481107354164124
107,0.5671641791044776,0.8085106382978723,0.3859473764896393
108,0.5655430711610487,0.8031914893617021,0.38612014055252075
109,0.5676691729323309,0.8031914893617021,0.3873901665210724
110,0.5660377358490566,0.7978723404255319,0.3888942301273346
111,0.5643939393939394,0.7925531914893617,0.3894631266593933
112,0.5627376425855514,0.7872340425531915,0.38965940475463867
113,0.5610687022900763,0.7819148936170213,0.3901109993457794
114,0.5593869731800766,0.776595744680851,0.3919071853160858
115,0.5576923076923077,0.7712765957446809,0.3934330642223358
116,0.555984555984556,0.7659574468085106,0.39658206701278687
117,0.5581395348837209,0.7659574468085106,0.39900752902030945
118,0.5603112840466926,0.7659574468085106,0.4003466069698334
119,0.55859375,0.7606382978723404,0.40395304560661316
120,0.5607843137254902,0.7606382978723404,0.4045279622077942
121,0.5590551181102362,0.7553191489361702,0.4051128923892975
122,0.5612648221343873,0.7553191489361702,0.40627244114875793
123,0.5595238095238095,0.75,0.4084325432777405
124,0.5617529880478087,0.75,0.40940919518470764
125,0.56,0.7446808510638298,0.41026851534843445
126,0.5582329317269076,0.7393617021276596,0.4103080928325653
127,0.5604838709677419,0.7393617021276596,0.41064006090164185
128,0.562753036437247,0.7393617021276596,0.4115373492240906
129,0.5609756097560976,0.7340425531914894,0.4121273458003998
130,0.5591836734693878,0.7287234042553191,0.4123333990573883
131,0.5614754098360656,0.7287234042553191,0.41484683752059937
132,0.5637860082304527,0.7287234042553191,0.4156191647052765
133,0.5661157024793388,0.7287234042553191,0.4175121486186981
134,0.5684647302904564,0.7287234042553191,0.41822391748428345
135,0.5708333333333333,0.7287234042553191,0.42146632075309753
136,0.5732217573221757,0.7287234042553191,0.42194435000419617
137,0.5714285714285714,0.723404255319149,0.4219663441181183
138,0.569620253164557,0.7180851063829787,0.42262396216392517
139,0.5720338983050848,0.7180851063829787,0.4230049252510071
140,0.574468085106383,0.7180851063829787,0.4245529770851135
141,0.5726495726495726,0.7127659574468085,0.4248219132423401
142,0.575107296137339,0.7127659574468085,0.4259508550167084
143,0.5775862068965517,0.7127659574468085,0.42918860912323
144,0.5757575757575758,0.7074468085106383,0.42927175760269165
145,0.5739130434782609,0.7021276595744681,0.4299347400665283
146,0.5720524017467249,0.6968085106382979,0.43145912885665894
147,0.5745614035087719,0.6968085106382979,0.431688129901886
148,0.5726872246696035,0.6914893617021277,0.43181872367858887
149,0.5707964601769911,0.6861702127659575,0.432169646024704
150,0.5733333333333334,0.6861702127659575,0.43300047516822815
151,0.5758928571428571,0.6861702127659575,0.43332594633102417
152,0.57847533632287,0.6861702127659575,0.43332844972610474
153,0.5765765765765766,0.6808510638297872,0.4339248836040497
154,0.579185520361991,0.6808510638297872,0.43435126543045044
155,0.5818181818181818,0.6808510638297872,0.4353203773498535
156,0.5799086757990868,0.675531914893617,0.43541863560676575
157,0.5825688073394495,0.675531914893617,0.43552836775779724
158,0.5806451612903226,0.6702127659574468,0.4359837770462036
159,0.5787037037037037,0.6648936170212766,0.4361061453819275
160,0.5813953488372093,0.6648936170212766,0.4375212490558624
161,0.5841121495327103,0.6648936170212766,0.437543660402298
162,0.5868544600938967,0.6648936170212766,0.4376112222671509
163,0.589622641509434,0.6648936170212766,0.43802106380462646
164,0.5924170616113744,0.6648936170212766,0.4383792579174042
165,0.5952380952380952,0.6648936170212766,0.4387264549732208
166,0.5933014354066986,0.6595744680851063,0.43896907567977905
167,0.5961538461538461,0.6595744680851063,0.43939948081970215
168,0.5942028985507246,0.6542553191489362,0.4396209120750427
169,0.5970873786407767,0.6542553191489362,0.4419071674346924
170,0.6,0.6542553191489362,0.4429208040237427
171,0.6029411764705882,0.6542553191489362,0.44365835189819336
172,0.6009852216748769,0.648936170212766,0.44608715176582336
173,0.6039603960396039,0.648936170212766,0.44749248027801514
174,0.6069651741293532,0.648936170212766,0.4486599564552307
175,0.61,0.648936170212766,0.44921717047691345
176,0.6130653266331658,0.648936170212766,0.44947972893714905
177,0.6161616161616161,0.648936170212766,0.45221489667892456
178,0.6142131979695431,0.6436170212765957,0.4527140259742737
179,0.6173469387755102,0.6436170212765957,0.4545202851295471
180,0.6153846153846154,0.6382978723404256,0.45454084873199463
181,0.6185567010309279,0.6382978723404256,0.45475855469703674
182,0.6217616580310881,0.6382978723404256,0.4574042856693268
183,0.625,0.6382978723404256,0.45745187997817993
184,0.6282722513089005,0.6382978723404256,0.4577607214450836
185,0.631578947368421,0.6382978723404256,0.45823803544044495
186,0.6349206349206349,0.6382978723404256,0.4586007297039032
187,0.6382978723404256,0.6382978723404256,0.45871037244796753
188,0.6363636363636364,0.6329787234042553,0.4619036018848419
189,0.6344086021505376,0.6276595744680851,0.4622304439544678
190,0.6378378378378379,0.6276595744680851,0.46231767535209656
191,0.6413043478260869,0.6276595744680851,0.46402084827423096
192,0.639344262295082,0.6223404255319149,0.4645565450191498
193,0.6373626373626373,0.6170212765957447,0.4649236500263214
194,0.6353591160220995,0.6117021276595744,0.46822163462638855
195,0.6388888888888888,0.6117021276595744,0.4687146246433258
196,0.6368715083798883,0.6063829787234043,0.4689091145992279
197,0.6348314606741573,0.601063829787234,0.46964776515960693
198,0.632768361581921,0.5957446808510638,0.4698483645915985
199,0.6306818181818182,0.5904255319148937,0.46988537907600403
200,0.6342857142857142,0.5904255319148937,0.46993792057037354
201,0.6379310344827587,0.5904255319148937,0.4708291292190552
202,0.6358381502890174,0.5851063829787234,0.47118106484413147
203,0.6395348837209303,0.5851063829787234,0.4723281264305115
204,0.6432748538011696,0.5851063829787234,0.47253426909446716
205,0.6411764705882353,0.5797872340425532,0.4726404547691345
206,0.6449704142011834,0.5797872340425532,0.47392088174819946
207,0.6428571428571429,0.574468085106383,0.47525230050086975
208,0.6407185628742516,0.5691489361702128,0.4754597246646881
209,0.6445783132530121,0.5691489361702128,0.4755285084247589
210,0.6424242424242425,0.5638297872340425,0.47933363914489746
211,0.6463414634146342,0.5638297872340425,0.4800780415534973
212,0.6441717791411042,0.5585106382978723,0.48048290610313416
213,0.6481481481481481,0.5585106382978723,0.48094698786735535
214,0.6459627329192547,0.5531914893617021,0.48181962966918945
215,0.64375,0.5478723404255319,0.4822191894054413
216,0.6415094339622641,0.5425531914893617,0.4828298091888428
217,0.6455696202531646,0.5425531914893617,0.4835248589515686
218,0.6496815286624203,0.5425531914893617,0.48447030782699585
219,0.6474358974358975,0.5372340425531915,0.48488467931747437
220,0.6451612903225806,0.5319148936170213,0.48795613646507263
221,0.6493506493506493,0.5319148936170213,0.48961687088012695
222,0.6535947712418301,0.5319148936170213,0.4919101595878601
223,0.6513157894736842,0.526595744680851,0.49208900332450867
224,0.6556291390728477,0.526595744680851,0.49210402369499207
225,0.66,0.526595744680851,0.49223291873931885
226,0.6644295302013423,0.526595744680851,0.4924819767475128
227,0.668918918918919,0.526595744680851,0.4942868947982788
228,0.673469387755102,0.526595744680851,0.49441367387771606
229,0.6712328767123288,0.5212765957446809,0.49486401677131653
230,0.6758620689655173,0.5212765957446809,0.49502694606781006
231,0.6805555555555556,0.5212765957446809,0.495036780834198
232,0.6853146853146853,0.5212765957446809,0.49510595202445984
233,0.6901408450704225,0.5212765957446809,0.49628081917762756
234,0.6950354609929078,0.5212765957446809,0.49805670976638794
235,0.7,0.5212765957446809,0.4981932044029236
236,0.697841726618705,0.5159574468085106,0.4983031749725342
237,0.6956521739130435,0.5106382978723404,0.49839335680007935
238,0.6934306569343066,0.5053191489361702,0.4985829293727875
239,0.6911764705882353,0.5,0.49871739745140076
240,0.6962962962962963,0.5,0.49970757961273193
241,0.7014925373134329,0.5,0.5000263452529907
242,0.6992481203007519,0.4946808510638298,0.5001381635665894
243,0.7045454545454546,0.4946808510638298,0.5002714991569519
244,0.7099236641221374,0.4946808510638298,0.5019096732139587
245,0.7076923076923077,0.48936170212765956,0.5024732947349548
246,0.7131782945736435,0.48936170212765956,0.5034856796264648
247,0.71875,0.48936170212765956,0.5036088824272156
248,0.7244094488188977,0.48936170212765956,0.5036304593086243
249,0.7222222222222222,0.48404255319148937,0.5037608742713928
250,0.728,0.48404255319148937,0.5050928592681885
251,0.7338709677419355,0.48404255319148937,0.5056491494178772
252,0.7317073170731707,0.4787234042553192,0.5057021379470825
253,0.7377049180327869,0.4787234042553192,0.5063209533691406
254,0.743801652892562,0.4787234042553192,0.5065965056419373
255,0.75,0.4787234042553192,0.5071224570274353
256,0.7563025210084033,0.4787234042553192,0.5075880885124207
257,0.7627118644067796,0.4787234042553192,0.5076070427894592
258,0.7692307692307693,0.4787234042553192,0.5093249082565308
259,0.7672413793103449,0.4734042553191489,0.5098913908004761
260,0.7652173913043478,0.46808510638297873,0.5114254951477051
261,0.7719298245614035,0.46808510638297873,0.5120404362678528
262,0.7699115044247787,0.4627659574468085,0.5148844718933105
263,0.7678571428571429,0.4574468085106383,0.5152269601821899
264,0.7747747747747747,0.4574468085106383,0.5167580842971802
265,0.7818181818181819,0.4574468085106383,0.5180647969245911
266,0.7889908256880734,0.4574468085106383,0.5196268558502197
267,0.7962962962962963,0.4574468085106383,0.5219195485115051
268,0.794392523364486,0.4521276595744681,0.5258262157440186
269,0.8018867924528302,0.4521276595744681,0.5258796215057373
270,0.8,0.44680851063829785,0.5262643694877625
271,0.8076923076923077,0.44680851063829785,0.5281882286071777
272,0.8155339805825242,0.44680851063829785,0.5293857455253601
273,0.8137254901960784,0.44148936170212766,0.5298113822937012
274,0.8118811881188119,0.43617021276595747,0.5303748250007629
275,0.81,0.4308510638297872,0.5337274074554443
276,0.8080808080808081,0.425531914893617,0.534067690372467
277,0.8163265306122449,0.425531914893617,0.5347017645835876
278,0.8144329896907216,0.42021276595744683,0.5353763699531555
279,0.8125,0.4148936170212766,0.5359777808189392
280,0.8105263157894737,0.4095744680851064,0.5380949974060059
281,0.8085106382978723,0.40425531914893614,0.5384332537651062
282,0.8064516129032258,0.39893617021276595,0.5385270714759827
283,0.8152173913043478,0.39893617021276595,0.5387636423110962
284,0.8131868131868132,0.39361702127659576,0.5402834415435791
285,0.8111111111111111,0.3882978723404255,0.5412257313728333
286,0.8202247191011236,0.3882978723404255,0.5416378378868103
287,0.8181818181818182,0.3829787234042553,0.5418884754180908
288,0.8275862068965517,0.3829787234042553,0.5419952273368835
289,0.8255813953488372,0.3776595744680851,0.5438269376754761
290,0.8235294117647058,0.3723404255319149,0.5446549654006958
291,0.8214285714285714,0.3670212765957447,0.5450355410575867
292,0.8192771084337349,0.3617021276595745,0.5486270189285278
293,0.8170731707317073,0.35638297872340424,0.5494065880775452
294,0.8148148148148148,0.35106382978723405,0.550261378288269
295,0.8125,0.34574468085106386,0.5505346059799194
296,0.810126582278481,0.3404255319148936,0.5509567856788635
297,0.8076923076923077,0.3351063829787234,0.5510266423225403
298,0.8051948051948052,0.32978723404255317,0.5511494278907776
299,0.8026315789473685,0.324468085106383,0.551651120185852
300,0.8,0.3191489361702128,0.551718533039093
301,0.8108108108108109,0.3191489361702128,0.5517354607582092
302,0.8082191780821918,0.31382978723404253,0.5518027544021606
303,0.8194444444444444,0.31382978723404253,0.5524680018424988
304,0.8169014084507042,0.30851063829787234,0.5540401935577393
305,0.8142857142857143,0.30319148936170215,0.5548043251037598
306,0.8260869565217391,0.30319148936170215,0.5562028884887695
307,0.8235294117647058,0.2978723404255319,0.5562133193016052
308,0.8208955223880597,0.2925531914893617,0.55727219581604
309,0.8181818181818182,0.2872340425531915,0.5588908195495605
310,0.8153846153846154,0.28191489361702127,0.5591508746147156
311,0.8125,0.2765957446808511,0.5596667528152466
312,0.8095238095238095,0.2712765957446808,0.559749186038971
313,0.8064516129032258,0.26595744680851063,0.5597977638244629
314,0.819672131147541,0.26595744680851063,0.5600415468215942
315,0.8166666666666667,0.26063829787234044,0.5609654188156128
316,0.8135593220338984,0.2553191489361702,0.5611732602119446
317,0.8275862068965517,0.2553191489361702,0.5620111227035522
318,0.8245614035087719,0.25,0.5637105107307434
319,0.8392857142857143,0.25,0.563873291015625
320,0.8545454545454545,0.25,0.5646228194236755
321,0.8518518518518519,0.24468085106382978,0.5653850436210632
322,0.8490566037735849,0.2393617021276596,0.5654426217079163
323,0.8653846153846154,0.2393617021276596,0.5662763118743896
324,0.8627450980392157,0.23404255319148937,0.5678028464317322
325,0.86,0.22872340425531915,0.568167507648468
326,0.8571428571428571,0.22340425531914893,0.5689092874526978
327,0.875,0.22340425531914893,0.5692164897918701
328,0.8723404255319149,0.21808510638297873,0.5707734227180481
329,0.8695652173913043,0.2127659574468085,0.5708175301551819
330,0.8888888888888888,0.2127659574468085,0.5728606581687927
331,0.8863636363636364,0.2074468085106383,0.572861909866333
332,0.9069767441860465,0.2074468085106383,0.5750055909156799
333,0.9047619047619048,0.20212765957446807,0.5753218531608582
334,0.926829268292683,0.20212765957446807,0.5753656029701233
335,0.925,0.19680851063829788,0.576394259929657
336,0.9230769230769231,0.19148936170212766,0.5765741467475891
337,0.9210526315789473,0.18617021276595744,0.5767284035682678
338,0.918918918918919,0.18085106382978725,0.5770888328552246
339,0.9166666666666666,0.17553191489361702,0.5775690674781799
340,0.9142857142857143,0.1702127659574468,0.5782322883605957
341,0.9117647058823529,0.16489361702127658,0.5783159136772156
342,0.9090909090909091,0.1595744680851064,0.5786899328231812
343,0.90625,0.15425531914893617,0.5794552564620972
344,0.9032258064516129,0.14893617021276595,0.580830991268158
345,0.9,0.14361702127659576,0.5817359685897827
346,0.896551724137931,0.13829787234042554,0.5827533006668091
347,0.8928571428571429,0.13297872340425532,0.5828502178192139
348,0.8888888888888888,0.1276595744680851,0.5845913290977478
349,0.88,0.11702127659574468,0.5859542489051819
350,0.875,0.11170212765957446,0.5860881209373474
351,0.8695652173913043,0.10638297872340426,0.5887162685394287
352,0.8636363636363636,0.10106382978723404,0.5931984782218933
353,0.8571428571428571,0.09574468085106383,0.5933470129966736
354,0.85,0.09042553191489362,0.5934167504310608
355,0.8421052631578947,0.0851063829787234,0.5943899750709534
356,0.8333333333333334,0.0797872340425532,0.601495623588562
357,0.8235294117647058,0.07446808510638298,0.6026108264923096
358,0.8125,0.06914893617021277,0.6030430793762207
359,0.8,0.06382978723404255,0.6037817001342773
360,0.7857142857142857,0.05851063829787234,0.605237603187561
361,0.7692307692307693,0.05319148936170213,0.6076933741569519
362,0.8333333333333334,0.05319148936170213,0.6099382042884827
363,0.8181818181818182,0.047872340425531915,0.6120863556861877
364,0.8,0.0425531914893617,0.6157801747322083
365,0.8888888888888888,0.0425531914893617,0.6175074577331543
366,0.875,0.03723404255319149,0.6228562593460083
367,0.8571428571428571,0.031914893617021274,0.624046266078949
368,0.8333333333333334,0.026595744680851064,0.6274083852767944
369,1.0,0.026595744680851064,0.6306730508804321
370,1.0,0.02127659574468085,0.6332699656486511
371,1.0,0.015957446808510637,0.6443783640861511
372,1.0,0.010638297872340425,0.6471753716468811
373,1.0,0.005319148936170213,0.6603520512580872
374,1.0,0.0,
